Ticker,Description,Price,Change %,Change,Volume,Volume*Price,Market Capitalization,Relative Volume at Time,"Change 1m, %","Change 5m, %",Exchange,Pre-market Change,Open,Change from Open
SIVB,SVB Financial Group,267.39,-5.52925382,-15.65,830518,222072208.02,15803853111,0.99506414,-0.02056805,-0.04860176,NASDAQ,,280.39,-13
SIRI,Sirius XM Holdings Inc.,4.06,-5.58139535,-0.24,21534629,87430593.74,15795431760.000002,1.13633539,-0.24570025,0.24691358,NASDAQ,0.01,4.26,-0.2
PKI,"PerkinElmer, Inc.",124.8,-2.87181882,-3.69,582681,72718588.8,15776216401,0.34985735,0.04010588,0.10434224,NYSE,,128.42,-3.62
TER,"Teradyne, Inc.",100.58,-1.05263158,-1.07,1577456,158660524.48,15695296265,1.01603932,0.00994233,-0.00994036,NASDAQ,-0.47,101.82,-1.24
ZBRA,Zebra Technologies Corporation,302.16,-1.19355155,-3.65,182562,55162933.92,15532457392,0.29769155,-0.04962615,-0.03970486,NASDAQ,,305.42,-3.26
MDB,"MongoDB, Inc.",223.65,1.70994588,3.76,1758374,393260345.1,15495759570.999998,1.06175826,0.07157236,0.14100584,NASDAQ,0.75,220,3.65
FLT,"FleetCor Technologies, Inc.",209.17,-1.23241099,-2.61,611216,127848050.72,15372236248.999998,0.59235211,-0.10029611,-0.1050671,NYSE,,211.53,-2.36
RS,Reliance Steel & Aluminum Co.,259.1,0.49257263,1.27,633187,164058751.70000002,15281596670,0.5402783,0.15658528,0.25542784,NYSE,,258.44,0.66
AER,AerCap Holdings N.V.,62,0.64935065,0.4,601172,37272664,15247739014.000002,0.37916591,0.03226847,0.12919897,NYSE,-1.18,61.64,0.36
LCID,"Lucid Group, Inc.",8.31,-5.78231293,-0.51,17533471,145703144.01000002,15211043920.000002,0.49738194,-0.06009615,-0.47875524,NASDAQ,-0.01,8.7,-0.39
WLK,Westlake Corporation,117.58,-2.54455035,-3.07,413343,48600869.94,14975291416,0.5967949,0.11069482,0.0553168,NYSE,,120.7,-3.12
BIO,"Bio-Rad Laboratories, Inc.",489.59,-0.92480168,-4.57,122895,60168163.05,14627906675.000002,0.46196339,0.04086887,0.12680233,NYSE,,493.68,-4.09
ETSY,"Etsy, Inc.",115.89,-2.43306954,-2.89,3927468,455154266.52,14445579848,0.73355991,-0.09482759,0.04748133,NASDAQ,-3.37,119.09,-3.2
BEN,"Franklin Resources, Inc.",28.25,-3.31964408,-0.97,3526344,99619218,14135109238,0.90572543,0.17730496,0.12404749,NYSE,,29.19,-0.94
PARA,Paramount Global,21.48,-2.54083485,-0.56,7756800,166616064,14108241328.000002,0.50933374,0.04191896,0.01862631,NASDAQ,0.09,22.17,-0.69
NIO,NIO Inc.,8.97,-3.65198711,-0.34,45079305,404361365.85,14063638984.836748,0.57680476,-0.22271715,-0.11148272,NYSE,-0.07,9.19,-0.22
COIN,"Coinbase Global, Inc.",61.89,-1.4019436,-0.88,15820625,979138481.25,14044045985.999998,0.57098467,-0.03232062,0.03234153,NASDAQ,-0.09,62.8,-0.91
BURL,"Burlington Stores, Inc.",214.49,-1.94294596,-4.25,874028,187470265.72,13982875629,0.36585059,-0.08392782,0.02567274,NYSE,,219.37,-4.88
POOL,Pool Corporation,354.9,-0.64945972,-2.32,220620,78298038,13877059001.000002,0.45925423,-0.01690046,0.17497319,NASDAQ,,357.52,-2.62
AZPN,"Aspen Technology, Inc.",213.67,-1.80606618,-3.93,141892,30318063.64,13839677303.000002,0.74450712,-0.03273935,0.13117212,NASDAQ,,217.04,-3.37
TWLO,Twilio Inc.,73.7,-0.24363833,-0.18,3292843,242682529.10000005,13802148892,0.40185316,0.12223279,-0.013563,NYSE,-0.61,74.16,-0.46
UDR,"UDR, Inc.",41.82,-2.47201493,-1.06,1571959,65739325.38,13765704806,0.4161395,0,0,NYSE,,42.93,-1.11
TPL,Texas Pacific Land Corporation,1778.41,-2.39403303,-43.62,78779,140101361.39000002,13701752829,,0,0.25896943,NYSE,,1793.73,-15.32
SRPT,"Sarepta Therapeutics, Inc.",155.61,-0.24360536,-0.38,1122332,174646082.52,13690860430.000002,0.24410905,0.17059903,0.18672333,NASDAQ,,156.66,-1.05
OKTA,"Okta, Inc.",85.42,1.50920974,1.27,2689656,229750415.52,13672028564.999998,0.45132888,-0.11695906,-0.12863993,NASDAQ,0.54,84.65,0.77
CCL,Carnival Corporation,10.87,-1.80668473,-0.2,24793882,269509497.34,13558455852.999998,0.59086461,-0.04597701,-0.13780432,NYSE,0.02,11.06,-0.19
MKTX,"MarketAxess Holdings, Inc.",359.31,-2.07402159,-7.61,299968,107781502.08,13513129748,0.80479185,0.03619355,0.17005854,NASDAQ,,367.59,-8.28
RIVN,"Rivian Automotive, Inc.",14.64,-14.53590193,-2.49,128728091,1884579252.24,13485355204,2.55155155,0,-0.03348138,NASDAQ,-0.005,15.925,-1.285
CSL,Carlisle Companies Incorporated,260.49,-1.43408506,-3.79,281605,73355286.45,13323656979,0.7170483,-0.14950548,0.01151897,NYSE,,263.86,-3.37
TYL,"Tyler Technologies, Inc.",318.26,-0.61828629,-1.98,340445,108350025.7,13309405267.000002,0.90589557,-0.13184743,0.22367841,NYSE,0.22,320.17,-1.91
TME,Tencent Music Entertainment Group,7.71,-3.01886792,-0.24,5607913,43237009.23,13178108120.508,0.57363823,-0.06485084,0,NYSE,-0.16,7.94,-0.23
DOCU,"DocuSign, Inc.",64.92,1.20031177,0.77,4233916,274865826.72,13053732960,0.93310793,-0.10002308,0,NASDAQ,0.42,64.74,0.18
CRBG,Corebridge Financial Inc.,20.04,-2.62390671,-0.54,1346998,26993839.92,12925800000,0.50401753,0,0.02495633,NYSE,0.21,20.53,-0.49
H,Hyatt Hotels Corporation,121.37,-1.59721096,-1.97,719073,87273890.01,12895811600,0.70138328,0.0577034,0.0577034,NYSE,,123.51,-2.14
WYNN,"Wynn Resorts, Limited",113.16,-1.94107452,-2.24,2104740,238172378.4,12864910723,0.56483231,0.07074637,0,NASDAQ,-0.11,115.195,-2.035
SWK,"Stanley Black & Decker, Inc.",84.06,-1.18725755,-1.01,1297140,109037588.4,12863188261.999998,0.47389204,0.15487253,-0.08913186,NYSE,,85.1,-1.04
VTRS,Viatris Inc.,10.73,-1.19705341,-0.13,13983149,150039188.77,12841813295,0.94848691,-0.09319664,-0.13972986,NASDAQ,-0.07,10.87,-0.14
STX,Seagate Technology Holdings PLC,62.14,-1.86355022,-1.18,2331547,144882330.58,12830906698,0.89139034,0,-0.04021556,NASDAQ,,62.94,-0.8
CE,Celanese Corporation Celanese Corporation,117.67,-2.02331391,-2.43,926573,109029844.91,12764150528.000002,0.42748131,0.0510074,0.0510074,NYSE,,119.83,-2.16
TRMB,Trimble Inc.,51.16,-3.56267672,-1.89,1539535,78762610.6,12634049238,0.91808444,0.01954652,-0.0683527,NASDAQ,,51.82,-0.66
CG,The Carlyle Group Inc.,34.08,-3.20931554,-1.13,4356232,148460386.56,12412583986.999998,0.73444642,-0.10262425,-0.07332453,NASDAQ,,35.22,-1.14
STVN,Stevanato Group S.p.A.,23.48,-3.69155045,-0.9,219797,5160833.56,12360857897,0.49280579,-0.10636035,-0.50847458,NYSE,,24.26,-0.78
ENTG,"Entegris, Inc.",82.34,-2.7863046,-2.36,1029500,84769030,12300049568,0.47757686,0,-0.28455531,NASDAQ,,84.48,-2.14
DKS,Dick's Sporting Goods Inc,146.79,11.0867262,14.65,9217558,1353045338.82,12244026702.999998,7.28004832,0.12278308,0.43106398,NYSE,0.96,140,6.79
TRU,TransUnion,63.4,-2.68610898,-1.75,1013142,64233202.8,12229859907,0.47576188,0.01577536,0.0789266,NYSE,,65.01,-1.61
CTLT,"Catalent, Inc.",67.81,-4.94813569,-3.53,1417251,96103790.31,12211935321.999998,0.65525416,-0.0442217,0.01474926,NYSE,0.04,71.42,-3.61
LBRDA,Liberty Broadband Corporation,83.33,-4.16331225,-3.62,92371,7697275.43,12204136503,0.48721788,-0.04797889,-0.14379868,NASDAQ,,87.09,-3.76
DT,"Dynatrace, Inc.",42.13,-1.21922626,-0.52,1268124,53426064.12,12177756008.000002,0.24669171,-0.01186662,0.01186944,NYSE,,42.66,-0.53
APA,APA Corporation,39.13,-2.54047323,-1.02,4253642,166445011.46,12167598502.000002,0.54780733,-0.11488384,0.08953697,NASDAQ,-0.13,39.79,-0.66
LSCC,Lattice Semiconductor Corporation,88.01,-0.53119349,-0.47,997518,87791559.18,12091026706,0.47503521,-0.02272469,0.07961783,NASDAQ,,88.65,-0.64
HST,Host Hotels,16.92,-0.17699115,-0.03,4617574,78129352.08000001,12072065833,0.5080204,0,-0.2065506,NASDAQ,,17,-0.08
GRAB,Grab Holdings Limited,3.11,-0.95541401,-0.03,12314991,38299622.01,11977629788,0.50135018,-0.31948882,-0.16,NASDAQ,0.0015,3.11,0
GEN,Gen Digital Inc.,18.69,-3.00985989,-0.58,4834704,90360617.76,11945331007,1.12912219,-0.05349024,0,NASDAQ,0.3,19.17,-0.48
WDC,Western Digital Corporation,37.31,-1.24404447,-0.47,4126948,153976429.88,11913917584.999998,0.74355416,0.13412017,0.17442641,NASDAQ,0.27,37.64,-0.33
BLDR,"Builders FirstSource, Inc.",86.2,-1.24871119,-1.09,2130162,183619964.4,11896659717,0.65443307,-0.15056752,-0.05796429,NYSE,,87.1,-0.9
EQT,EQT Corporation,32.95,0,0,4618376,152175489.20000002,11873866819.999998,0.42072934,-0.04550281,-0.12124886,NYSE,-0.2,32.95,0
WSO,"Watsco, Inc.",304.9,-1.48945107,-4.61,181758,55418014.2,11813123965.000002,0.59266135,-0.13434254,-0.30420987,NYSE,,309.12,-4.22
EXAS,Exact Sciences Corporation,66.08,-1.41727585,-0.95,2530365,167206519.2,11776589454.999998,0.39094715,-0.02270148,0.0757461,NASDAQ,,66.72,-0.64
TECH,Bio-Techne Corp,74.82,-2.71746197,-2.09,630446,47169969.72,11767330979,0.36046621,0.02673082,0.02673082,NASDAQ,,76.93,-2.11
BSY,"Bentley Systems, Incorporated",40.01,-2.3670083,-0.97,908476,36348124.76,11537939888,0.82358507,-0.01250156,0,NASDAQ,,40.9,-0.89
MAS,Masco Corporation,51.13,-1.55949172,-0.81,1215181,62132204.53,11514636022,0.51819566,-0.09767533,0.05869693,NYSE,-1.07,52.02,-0.89
CZR,"Caesars Entertainment, Inc.",52.68,-0.58501604,-0.31,4172984,219832797.12,11335716645,0.96549507,0.0664578,0.31407633,NASDAQ,,52.77,-0.09
CRL,"Charles River Laboratories International, Inc.",221.12,-1.95104647,-4.4,361690,79976892.8,11273919490,0.25703395,0.13129301,0.03165988,NYSE,,225.02,-3.9
EQH,"Equitable Holdings, Inc.",31.06,-1.70886076,-0.54,2985611,92733077.66,11237810748,0.81548509,0.03219575,-0.17670683,NYSE,,31.69,-0.63
CDAY,Ceridian HCM Holding Inc.,72.86,-2.16194441,-1.61,988191,71999596.26,11228204594,0.84258466,0.10992031,0.32358003,NYSE,,74.62,-1.76
UHAL,U-Haul Holding Company,63.61,-0.79538366,-0.51,187691,11939024.51,11163105561.000002,0.4708048,-0.04714757,0.04719207,NYSE,,64.02,-0.41
FIVE,"Five Below, Inc.",200.82,-1.21987211,-2.48,868313,174374616.66,11148259823,1.0290288,-0.02489792,-0.07465658,NASDAQ,,205.25,-4.43
DPZ,Domino's Pizza Inc,310.85,-1.72926151,-5.47,1002588,311654479.8,11011190973,0.41613829,0.03057071,-0.10283768,NYSE,1.15,316.24,-5.39
U,Unity Software Inc.,29.33,-3.04132231,-0.92,8712284,255531289.72,10991777294,0.4638761,0.10238908,-0.0681431,NYSE,-0.02,29.99,-0.66
UTHR,United Therapeutics Corporation,236.77,-4.53592452,-11.25,640515,151654736.55,10962843009,0.81099036,-0.10976485,-0.13927577,NASDAQ,,248.03,-11.26
KMX,CarMax Inc,68.8,0.04362367,0.03,1306263,89870894.39999999,10872017180.999998,0.63588805,0.02907822,0.00726797,NYSE,,68.75,0.05
IOT,Samsara Inc.,20.91,5.28700906,1.05,5143622,107553136.02,10862729317.999998,0.6112074,0.07175317,0.09569378,NYSE,-0.37,19.82,1.09
MTCH,"Match Group, Inc.",38.83,-1.87010361,-0.74,5052980,196207213.4,10846146891,1.09595612,0.01288162,-0.15432099,NASDAQ,-0.02,39.91,-1.08
BRKR,Bruker Corporation,73.7,-1.77262428,-1.33,580464,42780196.80000001,10814038473,0.37753841,0.01357036,-0.06779661,NASDAQ,,75.12,-1.42
CLF,Cleveland-Cliffs Inc.,20.9,-4.2601924,-0.93,10790520,225521867.99999997,10759054216,0.81242994,-0.02391772,-0.07171886,NYSE,-0.05,21.68,-0.78
CHK,Chesapeake Energy Corporation,79.17,-0.39003523,-0.31,1274614,100911190.38,10665768962,0.43111007,-0.13876624,-0.10095911,NASDAQ,0.22,79.24,-0.07
AAL,"American Airlines Group, Inc.",16.36,1.48883375,0.24,17950721,293673795.56,10657403066,0.74826431,0.06112469,0.03055301,NASDAQ,0.07,16.24,0.12
CUBE,CubeSmart,47.43,-1.12570356,-0.54,1208801,57333431.43,10654269954,0.33456135,0.05274818,0.04219409,NYSE,0.04,47.96,-0.53
AGCO,AGCO Corporation,140.18,-1.6211664,-2.31,566766,79449257.88000001,10491896853.000002,0.47981735,0.02853271,0.18575409,NYSE,1.55,142.33,-2.15
OVV,Ovintiv Inc. (DE),42.82,-2.70393092,-1.19,4994504,213864661.28,10432797989,0.89016481,0.0116727,0.18709074,NYSE,-0.31,43.35,-0.53
PCTY,Paylocity Holding Corporation,186.98,-2.17641519,-4.16,457696,85579998.08,10427821665,0.66954066,-0.34661121,0.16347313,NASDAQ,,191.46,-4.48
FLEX,Flex Ltd.,22.84,-0.78192876,-0.18,2214232,50573058.88,10302690661,0.50953032,0,-0.13114754,NASDAQ,,23.08,-0.24
RGEN,Repligen Corporation,185.01,-0.40910804,-0.76,674282,124748912.82,10279633346,0.62850396,-0.03513419,-0.46286329,NASDAQ,,185.78,-0.77
XM,Qualtrics International Inc.,17.38,0.69524913,0.12,9453585,164303307.29999998,10266899320,2.08127049,-0.05747126,0.13416481,NASDAQ,-0.02,17.31,0.07
WES,"Western Midstream Partners, LP",26.67,-1.07566766,-0.29,771551,20577265.17,10265077763,0.32916229,0.03752345,-0.07496252,NYSE,,27.11,-0.44
AGL,"agilon health, inc.",24.8,1.84804928,0.45,1797126,44568724.80000001,10245343777,0.38294686,0,0.04034698,NYSE,,24.4,0.4
DINO,HF Sinclair Corporation,51.91,-0.3646833,-0.19,1728934,89748963.94,10184039233,0.39884028,0.12537371,0.12537371,NYSE,,52.14,-0.23
TPR,"Tapestry, Inc.",43.04,-1.14836932,-0.5,3172753,136555289.12,10160695668,0.92139228,0.10465116,-0.02322611,NYSE,,43.67,-0.63
VST,Vistra Corp.,26.51,8.7366694,2.13,14242644,377572492.44,10112319195,2.1892075,-0.04714757,-0.16952345,NYSE,0.04,24.95,1.56
ZI,ZoomInfo Technologies Inc.,25.01,-2.19006648,-0.56,2768367,69236858.67,10111326789.000002,0.36094627,0.019996,-0.0998602,NASDAQ,-0.01,25.84,-0.83
FNF,"FNF Group of Fidelity National Financial, Inc.",36.95,-1.7287234,-0.65,2700339,99777526.05000003,10058045502,0.93222448,0.36659878,0.12190167,NYSE,,37.49,-0.54
TPG,TPG Inc.,32.46,-3.67952522,-1.24,417995,13568117.7,10026656675,0.45552073,0.06161429,0.27786354,NASDAQ,,33.59,-1.13
QRVO,"Qorvo, Inc.",100.05,-0.69478908,-0.7,1510030,151078501.5,9993916122.000002,0.85094114,0.009996,0.10005003,NASDAQ,,100.63,-0.58
PAG,"Penske Automotive Group, Inc.",144.18,1.64974619,2.34,493942,71216557.56,9958829952,1.3572066,0.02781055,0.65250009,NYSE,,141.75,2.43
DAR,Darling Ingredients Inc.,62.08,-2.29776519,-1.46,960032,59598786.55999999,9929410029,0.33398709,-0.27309237,-0.22500804,NYSE,0.07,63.3,-1.22
NLY,Annaly Capital Management Inc.,20.11,-1.13077679,-0.23,3296238,66287346.18,9926600823,0.48788186,-0.07451565,-0.19846192,NYSE,0.11,20.37,-0.26
BXP,"Boston Properties, Inc.",63.29,-4.32350718,-2.86,1202565,76110338.85,9925309341,0.89935605,-0.01579779,-0.14200063,NYSE,0.16,66,-2.71
EMN,Eastman Chemical Company,82.42,-1.91598239,-1.61,789452,65066633.84,9791237591,0.69466362,0.10931617,0.14580802,NYSE,,83.88,-1.46
ARMK,Aramark,37.53,-3.81855459,-1.49,5158724,193606911.72,9777044572.999998,1.45024605,-0.22597368,-0.27899562,NYSE,-0.03,38.93,-1.4
Z,"Zillow Group, Inc.",41.75,-1.60263964,-0.68,2206908,92138409,9741304821,0.49924819,-0.03591524,0,NASDAQ,0.25,42.34,-0.59
NWS,News Corporation,17.02,-0.98894706,-0.17,989631,16843519.62,9735624751,0.65216116,0.11768167,0.11768167,NASDAQ,,17.18,-0.16
COTY,Coty Inc.,11.35,-1.56114484,-0.18,5786731,65679396.85,9676962941,0.77550961,0.08814456,0.26490066,NYSE,0.3,11.47,-0.12
PEN,"Penumbra, Inc.",254.61,-0.03533569,-0.09,248552,63283824.72000001,9669706973,0.39338144,0.25988345,0.27962664,NYSE,,254.64,-0.03
TOST,"Toast, Inc.",18.41,0,0,6137748,112995940.68,9624789840,0.67006623,0.38167939,0.27233115,NYSE,0.3,18.49,-0.08
VFC,V.F. Corporation,24.26,-2.37424547,-0.59,5852036,141970393.36,9428814781,0.30747466,0.06185567,0.04122861,NYSE,0.09,24.93,-0.67
KNX,Knight-Swift Transportation Holdings Inc.,58.29,-0.13705671,-0.08,1424174,83015102.46,9381061253,0.76138764,-0.07283321,-0.04285592,NYSE,,58.35,-0.06
FND,"Floor & Decor Holdings, Inc.",87.83,-2.06289028,-1.85,1041487,91473803.21,9327059441,0.5316615,-0.10238908,-0.13079329,NYSE,,89.67,-1.84
MASI,Masimo Corporation,177.04,-2.19324899,-3.97,270422,47875510.88,9312647132,0.50543634,-0.0197634,0.1187447,NASDAQ,,181.28,-4.24
BZ,KANZHUN LIMITED - American Depository Shares,20,-4.3519847,-0.91,3173553,63471060,9243962452.29195,1.12931236,0.02500625,-0.07494379,NASDAQ,-0.28,20.88,-0.88
LII,"Lennox International, Inc.",257.07,-1.08126828,-2.81,270664,69579594.48,9119315898,1.06829136,0.20257109,0.15575111,NYSE,,260.26,-3.19
PCOR,"Procore Technologies, Inc.",64.85,-1.84652641,-1.22,1138022,73800726.69999999,9095398318,0.58702034,0.07716049,0,NYSE,,65.95,-1.1
LBTYA,Liberty Global plc,19.25,-3.84615385,-0.77,1292184,24874542,9025257208,0.66659711,0.05196155,0.26034887,NASDAQ,,20.03,-0.78
BBWI,"Bath & Body Works, Inc.",39.47,0.30495553,0.12,2375438,93758537.86,9015525007,0.30850953,-0.03798911,0.12683917,NYSE,,39.6,-0.13
BILL,"BILL Holdings, Inc.",84.33,-5.00168976,-4.44,2828058,238490131.14,8971492462,0.96637652,0.06527028,0.32123736,NYSE,0.639,88.7,-4.37
OC,Owens Corning Inc,98.8,-0.8330824,-0.83,483652,47784817.6,8968188259,0.48723391,0.01012248,0.162206,NYSE,,99.64,-0.84
NOV,NOV Inc.,22.79,-1.21369744,-0.28,3151048,71812383.92,8952630527.999998,0.45159433,-0.15334064,-0.10957703,NYSE,-0.09,23.08,-0.29
USFD,US Foods Holding Corp.,39.89,-0.52369077,-0.21,2525699,100750133.11,8948143215,1.07464475,-0.10015023,-0.10015023,NYSE,-1.77,40.05,-0.16
AA,Alcoa Corporation,50.17,-6.55615571,-3.52,6298115,315976429.55,8947786561.999998,0.78363576,-0.00996711,0.10976948,NYSE,0.12,52.78,-2.61
MANH,"Manhattan Associates, Inc.",143,-2.04808549,-2.99,255993,36606999,8936923950,0.82914523,-0.03147403,0.02799356,NASDAQ,,145.8,-2.8
ALLY,Ally Financial Inc.,29.42,-2.12907518,-0.64,3309820,97374904.4,8849819377,0.57798114,0.10204082,0.18723404,NYSE,0.05,30.01,-0.59
MORN,"Morningstar, Inc.",207.9,-1.06595603,-2.24,91236,18967964.4,8831601956,0.41631395,0.12999519,0.04329421,NASDAQ,,209.83,-1.93
CAR,"Avis Budget Group, Inc.",222.6,-1.75221786,-3.97,241551,53769252.6,8786140545,0.64228352,-0.15038269,-0.27796458,NASDAQ,,225.86,-3.26
DKNG,DraftKings Inc.,19.36,0.88587806,0.17,11820660,228847977.6,8743562488,0.70057436,0.05167959,0.08995688,NASDAQ,0.02,19.85,-0.49
ROKU,"Roku, Inc.",62.4,-1.94846009,-1.24,5395694,336691305.59999996,8742823753.999998,0.49542312,-0.06407176,-0.27173913,NASDAQ,0.06,63.66,-1.26
WOLF,"Wolfspeed, Inc.",70.11,-1.6276133,-1.16,2032115,142471582.65,8722854002,0.52291068,-0.17091582,0.18582047,NYSE,-0.01,71,-0.89
WCC,"WESCO International, Inc.",170.52,-0.44371789,-0.76,518618,88434741.36,8713497803,0.98602789,0.16454134,0.12923691,NYSE,,170.85,-0.33
ALGM,"Allegro MicroSystems, Inc.",45.25,-0.22050717,-0.1,1381832,62527898,8665749229,0.78597598,-0.15455951,0.08853475,NASDAQ,,45.15,0.1
BILI,Bilibili Inc.,20.55,-4.99306519,-1.08,7152761,146989238.55,8598683373.373798,0.48585997,-0.07293946,0.07304602,NASDAQ,-0.44,20.56,-0.01
TX,Ternium S.A. Ternium S.A.,43.79,-3.11946903,-1.41,226665,9925660.35,8596313307,0.3860489,-0.20515158,-0.06847752,NYSE,,45.01,-1.22
PATH,"UiPath, Inc.",15.27,0,0,4785182,73069729.14,8441793669.999999,0.96236326,0.0655308,0.26198121,NYSE,-0.01,15.22,0.05
CGNX,Cognex Corporation,48.5,-0.55361903,-0.27,1100732,53385502,8368007621.999999,1.14726993,0.08249124,0.26859504,NASDAQ,,48.61,-0.11
XRAY,DENTSPLY SIRONA Inc.,38.59,-1.73160173,-0.68,2229525,86037369.75000001,8310816060.999999,0.63468802,-0.01294834,0.03886514,NASDAQ,,39.33,-0.74
WSM,"Williams-Sonoma, Inc.",124.66,3.14413371,3.8,1032004,128649618.64,8298296842.999999,1.03112083,0.07223694,0.19286403,NYSE,,121.82,2.84
HOOD,"Robinhood Markets, Inc.",9.42,-3.08641975,-0.3,6979934,65750978.28,8291877865.000001,0.89334152,0,-0.15906681,NASDAQ,0,9.71,-0.29
MIDD,The Middleby Corporation,154.18,-1.24263387,-1.94,400435,61739068.3,8265549507,1.26707756,-0.15546055,-0.24915062,NASDAQ,,155.96,-1.78
WEX,WEX Inc.,191.15,-1.25529497,-2.43,256421,49014874.15,8244823721.000001,0.66412764,0.24648626,0.15194383,NYSE,0.05,194,-2.85
YMM,Full Truck Alliance Co. Ltd.,8.16,-0.48780488,-0.04,8916828,72761316.48,8122818960,0.80119022,-0.06123699,0.30731407,NYSE,-0.04,8.16,0
PLUG,"Plug Power, Inc.",13.4,-1.97512802,-0.27,12834609,171983760.6,7951484857,0.54332808,-0.18621974,-0.33469691,NASDAQ,0,13.6,-0.2
JLL,Jones Lang LaSalle Incorporated,166.58,-2.0520962,-3.49,199398,33215718.84000001,7929529371.999999,0.4615131,0.13213213,0.01259756,NYSE,,169.41,-2.83
NVCR,NovoCure Limited,74.88,-0.99166997,-0.75,464686,34795687.68,7896482815.999999,0.53325455,-0.01335292,-0.24645307,NASDAQ,,75.64,-0.76
WAL,Western Alliance Bancorporation,71.89,-4.64252553,-3.5,503287,36181302.43,7880209514.999999,0.55020984,-0.05560962,0.05567154,NYSE,,74.76,-2.87
NRG,"NRG Energy, Inc.",34.28,-0.29086678,-0.1,3823159,131057890.52000003,7876660357,0.70885037,-0.10202594,-0.24741668,NYSE,,34.38,-0.1
UHS,"Universal Health Services, Inc.",122.42,-2.79498174,-3.52,951357,116465123.94,7856070396.000001,0.52491287,-0.0163292,0.11445389,NYSE,-1.65,125.48,-3.06
XPEV,XPeng Inc.,8.63,-7.89754536,-0.74,18893631,163052035.53,7855921989.482849,1.13513741,-0.15831378,0.17391304,NYSE,-0.09,9.04,-0.41
IVZ,Invesco Ltd,17.17,-2.27660785,-0.4,3054823,52451310.91,7808083210,0.46895806,-0.08728542,0.11661808,NYSE,,17.55,-0.38
MTZ,"MasTec, Inc.",99.23,-2.31344753,-2.35,609826,60513033.98,7763186695.000001,0.39762776,-0.16098199,-0.10067452,NYSE,,101.73,-2.5
LEGN,Legend Biotech Corporation,46.34,-0.89820359,-0.42,333170,15439097.8,7757445289,0.49396496,0.10801469,0.3030303,NASDAQ,-0.33,46.6,-0.26
VIPS,Vipshop Holdings Limited,14.53,0.06887052,0.01,4074552,59203240.55999999,7736078583,0.48512636,-0.13745704,-0.03439972,NYSE,-0.15,14.515,0.015
FBIN,"Fortune Brands Innovations, Inc.",60.24,-0.92105263,-0.56,1317818,79385356.32000001,7711936303,0.99850044,0.14546361,0.23294509,NYSE,,60.66,-0.42
CROX,"Crocs, Inc.",124.47,-0.47177355,-0.59,1530180,190461504.6,7686238142,0.62441565,0.1125945,0.30620467,NASDAQ,0.03,125.19,-0.72
GPK,Graphic Packaging Holding Company,25.02,3.4311699,0.83,4405234,110218954.68,7684195867.000001,1.16555448,-0.05989219,0.07996801,NYSE,0.08,24.34,0.68
RL,Ralph Lauren Corporation,116.33,-0.60663021,-0.71,668858,77808251.14,7677558949,0.55149942,0.01720134,0.05162178,NYSE,,117.3,-0.97
AR,Antero Resources Corporation,25.96,-0.80244555,-0.21,5243956,136133097.76,7664673885,0.55630886,-0.09617234,0,NYSE,,26.16,-0.2
IRDM,Iridium Communications Inc,60.81,-0.39312039,-0.24,564961,34355278.41000001,7660036915,0.62230296,-0.04934211,-0.02467714,NASDAQ,,61.02,-0.21
SAIA,"Saia, Inc.",288.42,-1.49926574,-4.39,308364,88938344.88000001,7651680282,0.57070354,-0.07281553,-0.15244431,NASDAQ,,292.81,-4.39
GNRC,Generac Holdings Inc.,121.43,-3.39697693,-4.27,1047554,127204482.22000001,7514994604,0.71940012,-0.18888068,-0.12326403,NYSE,,125.94,-4.51
OLN,Olin Corporation,56.8,-1.69608861,-0.98,1165019,66173079.2,7514640072,0.38798122,0.14984575,0.07045975,NYSE,0.8,57.83,-1.03
INSP,"Inspire Medical Systems, Inc.",257.75,-3.12699666,-8.32,281636,72591679,7487221884.999999,0.52400793,-0.00388244,-0.02717075,NYSE,,266.07,-8.32
